county,precinct,office,district,candidate,party,votes,absentee,election_day
Butler County,1960 HEMPFIELD TWP - SIBEL,Straight Party,,Democratic,DEM,22,0,22
Butler County,1960 HEMPFIELD TWP - SIBEL,Straight Party,,Republican,REP,40,0,40
Butler County,1960 HEMPFIELD TWP - SIBEL,Straight Party,,Green Party,GRN,1,0,1
Butler County,1960 HEMPFIELD TWP - SIBEL,Straight Party,,Libertarian,LN,0,0,0
Butler County,1960 HEMPFIELD TWP - SIBEL,U.S. Senate,,Bob Casey Jr,DEM,51,0,51
Butler County,1960 HEMPFIELD TWP - SIBEL,U.S. Senate,,Lou Barletta,REP,78,2,76
Butler County,1960 HEMPFIELD TWP - SIBEL,U.S. Senate,,Neal Gale,GRN,1,0,1
Butler County,1960 HEMPFIELD TWP - SIBEL,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Butler County,1960 HEMPFIELD TWP - SIBEL,Governor,,Tom Wolf,DEM,62,0,62
Butler County,1960 HEMPFIELD TWP - SIBEL,Governor,,Scott R Wagner,REP,71,2,69
Butler County,1960 HEMPFIELD TWP - SIBEL,Governor,,Paul Glover,GRN,1,0,1
Butler County,1960 HEMPFIELD TWP - SIBEL,Governor,,Ken V Krawchuk,LN,1,0,1
Butler County,1960 HEMPFIELD TWP - SIBEL,U.S. House,14.0,Bibiana Boerio,DEM,45,0,45
Butler County,1960 HEMPFIELD TWP - SIBEL,U.S. House,14.0,Guy Reschenthaler,REP,88,2,86
Butler County,1960 HEMPFIELD TWP - SIBEL,State House,57.0,Collin Warren,DEM,40,0,40
Butler County,1960 HEMPFIELD TWP - SIBEL,State House,57.0,Eric Nelson,REP,94,2,92
Butler County,1963 HEMPFIELD TWP - TODD,Straight Party,,Democratic,DEM,216,8,208
Butler County,1963 HEMPFIELD TWP - TODD,Straight Party,,Republican,REP,345,21,324
Butler County,1963 HEMPFIELD TWP - TODD,Straight Party,,Green Party,GRN,0,0,0
Butler County,1963 HEMPFIELD TWP - TODD,Straight Party,,Libertarian,LN,0,0,0
Butler County,1963 HEMPFIELD TWP - TODD,U.S. Senate,,Bob Casey Jr,DEM,417,22,395
Butler County,1963 HEMPFIELD TWP - TODD,U.S. Senate,,Lou Barletta,REP,542,30,512
Butler County,1963 HEMPFIELD TWP - TODD,U.S. Senate,,Neal Gale,GRN,2,0,2
Butler County,1963 HEMPFIELD TWP - TODD,U.S. Senate,,Dale R Kerns Jr,LN,12,0,12
Butler County,1963 HEMPFIELD TWP - TODD,Governor,,Tom Wolf,DEM,461,22,439
Butler County,1963 HEMPFIELD TWP - TODD,Governor,,Scott R Wagner,REP,512,30,482
Butler County,1963 HEMPFIELD TWP - TODD,Governor,,Paul Glover,GRN,3,0,3
Butler County,1963 HEMPFIELD TWP - TODD,Governor,,Ken V Krawchuk,LN,6,0,6
Butler County,1963 HEMPFIELD TWP - TODD,U.S. House,14.0,Bibiana Boerio,DEM,414,23,391
Butler County,1963 HEMPFIELD TWP - TODD,U.S. House,14.0,Guy Reschenthaler,REP,567,29,538
Butler County,1963 HEMPFIELD TWP - TODD,State House,59.0,Clare Dooley,DEM,362,19,343
Butler County,1963 HEMPFIELD TWP - TODD,State House,59.0,Mike Reese,REP,618,33,585
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,Straight Party,,Democratic,DEM,91,3,88
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,Straight Party,,Republican,REP,170,8,162
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,Straight Party,,Green Party,GRN,1,0,1
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,Straight Party,,Libertarian,LN,0,0,0
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,U.S. Senate,,Bob Casey Jr,DEM,208,10,198
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,U.S. Senate,,Lou Barletta,REP,281,11,270
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,U.S. Senate,,Neal Gale,GRN,2,0,2
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,U.S. Senate,,Dale R Kerns Jr,LN,4,0,4
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,Governor,,Tom Wolf,DEM,220,11,209
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,Governor,,Scott R Wagner,REP,277,10,267
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,Governor,,Paul Glover,GRN,2,0,2
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,Governor,,Ken V Krawchuk,LN,2,0,2
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,U.S. House,14.0,Bibiana Boerio,DEM,185,8,177
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,U.S. House,14.0,Guy Reschenthaler,REP,317,13,304
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,State House,59.0,Clare Dooley,DEM,153,6,147
Butler County,1966 HEMPFIELD TWP - UNIVERSIT,State House,59.0,Mike Reese,REP,347,15,332
Butler County,1969 HEMPFIELD TWP - VALLEY,Straight Party,,Democratic,DEM,206,11,194
Butler County,1969 HEMPFIELD TWP - VALLEY,Straight Party,,Republican,REP,277,12,265
Butler County,1969 HEMPFIELD TWP - VALLEY,Straight Party,,Green Party,GRN,0,0,0
Butler County,1969 HEMPFIELD TWP - VALLEY,Straight Party,,Libertarian,LN,1,0,1
Butler County,1969 HEMPFIELD TWP - VALLEY,U.S. Senate,,Bob Casey Jr,DEM,413,20,392
Butler County,1969 HEMPFIELD TWP - VALLEY,U.S. Senate,,Lou Barletta,REP,468,17,451
Butler County,1969 HEMPFIELD TWP - VALLEY,U.S. Senate,,Neal Gale,GRN,5,0,5
Butler County,1969 HEMPFIELD TWP - VALLEY,U.S. Senate,,Dale R Kerns Jr,LN,9,0,9
Butler County,1969 HEMPFIELD TWP - VALLEY,Governor,,Tom Wolf,DEM,438,20,417
Butler County,1969 HEMPFIELD TWP - VALLEY,Governor,,Scott R Wagner,REP,454,17,437
Butler County,1969 HEMPFIELD TWP - VALLEY,Governor,,Paul Glover,GRN,6,0,6
Butler County,1969 HEMPFIELD TWP - VALLEY,Governor,,Ken V Krawchuk,LN,5,0,5
Butler County,1969 HEMPFIELD TWP - VALLEY,U.S. House,14.0,Bibiana Boerio,DEM,410,20,389
Butler County,1969 HEMPFIELD TWP - VALLEY,U.S. House,14.0,Guy Reschenthaler,REP,490,17,473
Butler County,1969 HEMPFIELD TWP - VALLEY,State House,57.0,Collin Warren,DEM,370,20,349
Butler County,1969 HEMPFIELD TWP - VALLEY,State House,57.0,Eric Nelson,REP,531,17,514
Butler County,1972 HEMPFIELD TWP - WEAVERS O,Straight Party,,Democratic,DEM,124,8,116
Butler County,1972 HEMPFIELD TWP - WEAVERS O,Straight Party,,Republican,REP,304,12,292
Butler County,1972 HEMPFIELD TWP - WEAVERS O,Straight Party,,Green Party,GRN,0,0,0
Butler County,1972 HEMPFIELD TWP - WEAVERS O,Straight Party,,Libertarian,LN,1,1,0
Butler County,1972 HEMPFIELD TWP - WEAVERS O,U.S. Senate,,Bob Casey Jr,DEM,271,15,256
Butler County,1972 HEMPFIELD TWP - WEAVERS O,U.S. Senate,,Lou Barletta,REP,516,16,500
Butler County,1972 HEMPFIELD TWP - WEAVERS O,U.S. Senate,,Neal Gale,GRN,3,0,3
Butler County,1972 HEMPFIELD TWP - WEAVERS O,U.S. Senate,,Dale R Kerns Jr,LN,12,2,10
Butler County,1972 HEMPFIELD TWP - WEAVERS O,Governor,,Tom Wolf,DEM,292,14,278
Butler County,1972 HEMPFIELD TWP - WEAVERS O,Governor,,Scott R Wagner,REP,506,17,489
Butler County,1972 HEMPFIELD TWP - WEAVERS O,Governor,,Paul Glover,GRN,1,0,1
Butler County,1972 HEMPFIELD TWP - WEAVERS O,Governor,,Ken V Krawchuk,LN,9,2,7
Butler County,1972 HEMPFIELD TWP - WEAVERS O,U.S. House,14.0,Bibiana Boerio,DEM,254,12,242
Butler County,1972 HEMPFIELD TWP - WEAVERS O,U.S. House,14.0,Guy Reschenthaler,REP,553,21,532
Butler County,1972 HEMPFIELD TWP - WEAVERS O,State House,57.0,Collin Warren,DEM,211,10,201
Butler County,1972 HEMPFIELD TWP - WEAVERS O,State House,57.0,Eric Nelson,REP,597,23,574
Butler County,1975 HEMPFIELD TWP - WEGLEY,Straight Party,,Democratic,DEM,38,2,36
Butler County,1975 HEMPFIELD TWP - WEGLEY,Straight Party,,Republican,REP,94,2,92
Butler County,1975 HEMPFIELD TWP - WEGLEY,Straight Party,,Green Party,GRN,0,0,0
Butler County,1975 HEMPFIELD TWP - WEGLEY,Straight Party,,Libertarian,LN,1,0,1
Butler County,1975 HEMPFIELD TWP - WEGLEY,U.S. Senate,,Bob Casey Jr,DEM,68,5,63
Butler County,1975 HEMPFIELD TWP - WEGLEY,U.S. Senate,,Lou Barletta,REP,146,5,141
Butler County,1975 HEMPFIELD TWP - WEGLEY,U.S. Senate,,Neal Gale,GRN,0,0,0
Butler County,1975 HEMPFIELD TWP - WEGLEY,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Butler County,1975 HEMPFIELD TWP - WEGLEY,Governor,,Tom Wolf,DEM,74,4,70
Butler County,1975 HEMPFIELD TWP - WEGLEY,Governor,,Scott R Wagner,REP,138,5,133
Butler County,1975 HEMPFIELD TWP - WEGLEY,Governor,,Paul Glover,GRN,1,0,1
Butler County,1975 HEMPFIELD TWP - WEGLEY,Governor,,Ken V Krawchuk,LN,5,1,4
Butler County,1975 HEMPFIELD TWP - WEGLEY,U.S. House,14.0,Bibiana Boerio,DEM,64,3,61
Butler County,1975 HEMPFIELD TWP - WEGLEY,U.S. House,14.0,Guy Reschenthaler,REP,152,7,145
Butler County,1975 HEMPFIELD TWP - WEGLEY,State House,56.0,Doug Hunt,DEM,66,3,63
Butler County,1975 HEMPFIELD TWP - WEGLEY,State House,56.0,George Dunbar,REP,151,7,144
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,Straight Party,,Democratic,DEM,152,7,145
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,Straight Party,,Republican,REP,309,12,297
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,Straight Party,,Green Party,GRN,1,0,1
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,Straight Party,,Libertarian,LN,1,0,1
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,U.S. Senate,,Bob Casey Jr,DEM,370,20,350
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,U.S. Senate,,Lou Barletta,REP,542,18,523
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,U.S. Senate,,Neal Gale,GRN,5,0,5
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,U.S. Senate,,Dale R Kerns Jr,LN,11,1,10
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,Governor,,Tom Wolf,DEM,408,19,389
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,Governor,,Scott R Wagner,REP,517,20,496
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,Governor,,Paul Glover,GRN,4,0,4
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,Governor,,Ken V Krawchuk,LN,9,0,9
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,U.S. House,14.0,Bibiana Boerio,DEM,343,18,325
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,U.S. House,14.0,Guy Reschenthaler,REP,584,21,562
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,State House,58.0,Mary Popovich,DEM,260,13,247
Butler County,1978 HEMPFIELD TWP - W HEMPFIE,State House,58.0,Justin Walsh,REP,676,26,649
Butler County,1981 HEMPFIELD TWP - W POINT,Straight Party,,Democratic,DEM,290,19,271
Butler County,1981 HEMPFIELD TWP - W POINT,Straight Party,,Republican,REP,472,29,443
Butler County,1981 HEMPFIELD TWP - W POINT,Straight Party,,Green Party,GRN,1,0,1
Butler County,1981 HEMPFIELD TWP - W POINT,Straight Party,,Libertarian,LN,5,0,5
Butler County,1981 HEMPFIELD TWP - W POINT,U.S. Senate,,Bob Casey Jr,DEM,627,34,593
Butler County,1981 HEMPFIELD TWP - W POINT,U.S. Senate,,Lou Barletta,REP,820,36,784
Butler County,1981 HEMPFIELD TWP - W POINT,U.S. Senate,,Neal Gale,GRN,8,0,8
Butler County,1981 HEMPFIELD TWP - W POINT,U.S. Senate,,Dale R Kerns Jr,LN,15,0,15
Butler County,1981 HEMPFIELD TWP - W POINT,Governor,,Tom Wolf,DEM,693,35,658
Butler County,1981 HEMPFIELD TWP - W POINT,Governor,,Scott R Wagner,REP,767,36,731
Butler County,1981 HEMPFIELD TWP - W POINT,Governor,,Paul Glover,GRN,6,0,6
Butler County,1981 HEMPFIELD TWP - W POINT,Governor,,Ken V Krawchuk,LN,15,0,15
Butler County,1981 HEMPFIELD TWP - W POINT,U.S. House,14.0,Bibiana Boerio,DEM,624,35,589
Butler County,1981 HEMPFIELD TWP - W POINT,U.S. House,14.0,Guy Reschenthaler,REP,853,36,817
Butler County,1981 HEMPFIELD TWP - W POINT,State House,59.0,Clare Dooley,DEM,509,30,479
Butler County,1981 HEMPFIELD TWP - W POINT,State House,59.0,Mike Reese,REP,972,41,931
Butler County,2000 HUNKER BOROUGH,Straight Party,,Democratic,DEM,20,0,20
Butler County,2000 HUNKER BOROUGH,Straight Party,,Republican,REP,49,1,48
Butler County,2000 HUNKER BOROUGH,Straight Party,,Green Party,GRN,0,0,0
Butler County,2000 HUNKER BOROUGH,Straight Party,,Libertarian,LN,1,0,1
Butler County,2000 HUNKER BOROUGH,U.S. Senate,,Bob Casey Jr,DEM,58,1,57
Butler County,2000 HUNKER BOROUGH,U.S. Senate,,Lou Barletta,REP,86,1,85
Butler County,2000 HUNKER BOROUGH,U.S. Senate,,Neal Gale,GRN,0,0,0
Butler County,2000 HUNKER BOROUGH,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Butler County,2000 HUNKER BOROUGH,Governor,,Tom Wolf,DEM,61,1,60
Butler County,2000 HUNKER BOROUGH,Governor,,Scott R Wagner,REP,82,1,81
Butler County,2000 HUNKER BOROUGH,Governor,,Paul Glover,GRN,2,0,2
Butler County,2000 HUNKER BOROUGH,Governor,,Ken V Krawchuk,LN,3,0,3
Butler County,2000 HUNKER BOROUGH,U.S. House,14.0,Bibiana Boerio,DEM,52,0,52
Butler County,2000 HUNKER BOROUGH,U.S. House,14.0,Guy Reschenthaler,REP,94,2,92
Butler County,2000 HUNKER BOROUGH,State House,57.0,Collin Warren,DEM,33,0,33
Butler County,2000 HUNKER BOROUGH,State House,57.0,Eric Nelson,REP,115,2,113
Butler County,2100 HYDE PARK BOROUGH,Straight Party,,Democratic,DEM,44,0,44
Butler County,2100 HYDE PARK BOROUGH,Straight Party,,Republican,REP,40,0,40
Butler County,2100 HYDE PARK BOROUGH,Straight Party,,Green Party,GRN,0,0,0
Butler County,2100 HYDE PARK BOROUGH,Straight Party,,Libertarian,LN,1,0,1
Butler County,2100 HYDE PARK BOROUGH,U.S. Senate,,Bob Casey Jr,DEM,83,0,83
Butler County,2100 HYDE PARK BOROUGH,U.S. Senate,,Lou Barletta,REP,67,0,67
Butler County,2100 HYDE PARK BOROUGH,U.S. Senate,,Neal Gale,GRN,0,0,0
Butler County,2100 HYDE PARK BOROUGH,U.S. Senate,,Dale R Kerns Jr,LN,1,0,1
Butler County,2100 HYDE PARK BOROUGH,Governor,,Tom Wolf,DEM,83,0,83
Butler County,2100 HYDE PARK BOROUGH,Governor,,Scott R Wagner,REP,69,0,69
Butler County,2100 HYDE PARK BOROUGH,Governor,,Paul Glover,GRN,0,0,0
Butler County,2100 HYDE PARK BOROUGH,Governor,,Ken V Krawchuk,LN,2,0,2
Butler County,2100 HYDE PARK BOROUGH,U.S. House,14.0,Bibiana Boerio,DEM,76,0,76
Butler County,2100 HYDE PARK BOROUGH,U.S. House,14.0,Guy Reschenthaler,REP,74,0,74
Butler County,2100 HYDE PARK BOROUGH,State House,55.0,Joseph A Petrarca,DEM,113,0,113
Butler County,2210 IRWIN BOROUGH - 1st WARD,Straight Party,,Democratic,DEM,39,0,39
Butler County,2210 IRWIN BOROUGH - 1st WARD,Straight Party,,Republican,REP,48,0,48
Butler County,2210 IRWIN BOROUGH - 1st WARD,Straight Party,,Green Party,GRN,0,0,0
Butler County,2210 IRWIN BOROUGH - 1st WARD,Straight Party,,Libertarian,LN,0,0,0
Butler County,2210 IRWIN BOROUGH - 1st WARD,U.S. Senate,,Bob Casey Jr,DEM,67,2,65
Butler County,2210 IRWIN BOROUGH - 1st WARD,U.S. Senate,,Lou Barletta,REP,84,1,83
Butler County,2210 IRWIN BOROUGH - 1st WARD,U.S. Senate,,Neal Gale,GRN,1,0,1
Butler County,2210 IRWIN BOROUGH - 1st WARD,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Butler County,2210 IRWIN BOROUGH - 1st WARD,Governor,,Tom Wolf,DEM,76,2,74
Butler County,2210 IRWIN BOROUGH - 1st WARD,Governor,,Scott R Wagner,REP,78,1,77
Butler County,2210 IRWIN BOROUGH - 1st WARD,Governor,,Paul Glover,GRN,0,0,0
Butler County,2210 IRWIN BOROUGH - 1st WARD,Governor,,Ken V Krawchuk,LN,1,0,1
Butler County,2210 IRWIN BOROUGH - 1st WARD,U.S. House,14.0,Bibiana Boerio,DEM,66,2,64
Butler County,2210 IRWIN BOROUGH - 1st WARD,U.S. House,14.0,Guy Reschenthaler,REP,88,1,87
Butler County,2210 IRWIN BOROUGH - 1st WARD,State House,56.0,Doug Hunt,DEM,68,2,66
Butler County,2210 IRWIN BOROUGH - 1st WARD,State House,56.0,George Dunbar,REP,87,1,86
Butler County,2220 IRWIN BOROUGH - 2nd WARD,Straight Party,,Democratic,DEM,48,0,48
