county,precinct,office,district,candidate,party,votes,absentee,election_day
Butler County,0062 CHICORA BOROUGH,Governor,,KEN V KRAWCHUK,LIB,5,0,5
Butler County,0062 CHICORA BOROUGH,U.S. House,,SUSAN BOSER,DEM,78,2,76
Butler County,0062 CHICORA BOROUGH,U.S. House,,GLENN GT THOMPSON,REP,239,9,230
Butler County,0062 CHICORA BOROUGH,State House,,BRIAN ELLIS,REP,246,9,237
Butler County,0062 CHICORA BOROUGH,State House,,SAMUEL DOCTOR,IND,51,1,50
Butler County,0063 CONNOQUENESSING B,Straight Party,,DEMOCRATIC,DEM,40,2,38
Butler County,0063 CONNOQUENESSING B,Straight Party,,REPUBLICAN,REP,97,0,97
Butler County,0063 CONNOQUENESSING B,Straight Party,,GREEN,GRN,1,0,1
Butler County,0063 CONNOQUENESSING B,Straight Party,,INDEPENDENT,IND,1,0,1
Butler County,0063 CONNOQUENESSING B,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0063 CONNOQUENESSING B,U.S. Senate,,"BOB CASEY, JR",DEM,116,9,107
Butler County,0063 CONNOQUENESSING B,U.S. Senate,,LOU BARLETTA,REP,172,2,170
Butler County,0063 CONNOQUENESSING B,U.S. Senate,,NEAL GALE,GRN,3,1,2
Butler County,0063 CONNOQUENESSING B,U.S. Senate,,"DALE R KERNS, JR",LIB,7,0,7
Butler County,0063 CONNOQUENESSING B,Governor,,TOM WOLF,DEM,131,10,121
Butler County,0063 CONNOQUENESSING B,Governor,,SCOTT R WAGNER,REP,160,2,158
Butler County,0063 CONNOQUENESSING B,Governor,,PAUL GLOVER,GRN,2,0,2
Butler County,0063 CONNOQUENESSING B,Governor,,KEN V KRAWCHUK,LIB,6,0,6
Butler County,0063 CONNOQUENESSING B,U.S. House,,RON DINICOLA,DEM,108,8,100
Butler County,0063 CONNOQUENESSING B,U.S. House,,MIKE KELLY,REP,183,3,180
Butler County,0063 CONNOQUENESSING B,U.S. House,,EBERT G BILL BEEMAN,LIB,8,1,7
Butler County,0063 CONNOQUENESSING B,State House,,BRIAN ELLIS,REP,203,5,198
Butler County,0063 CONNOQUENESSING B,State House,,SAMUEL DOCTOR,IND,72,7,65
Butler County,0064 EAST BUTLER BOROU,Straight Party,,DEMOCRATIC,DEM,39,2,37
Butler County,0064 EAST BUTLER BOROU,Straight Party,,REPUBLICAN,REP,105,3,102
Butler County,0064 EAST BUTLER BOROU,Straight Party,,GREEN,GRN,0,0,0
Butler County,0064 EAST BUTLER BOROU,Straight Party,,INDEPENDENT,IND,1,0,1
Butler County,0064 EAST BUTLER BOROU,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0064 EAST BUTLER BOROU,U.S. Senate,,"BOB CASEY, JR",DEM,87,2,85
Butler County,0064 EAST BUTLER BOROU,U.S. Senate,,LOU BARLETTA,REP,154,4,150
Butler County,0064 EAST BUTLER BOROU,U.S. Senate,,NEAL GALE,GRN,8,1,7
Butler County,0064 EAST BUTLER BOROU,U.S. Senate,,"DALE R KERNS, JR",LIB,2,0,2
Butler County,0064 EAST BUTLER BOROU,Governor,,TOM WOLF,DEM,89,2,87
Butler County,0064 EAST BUTLER BOROU,Governor,,SCOTT R WAGNER,REP,158,4,154
Butler County,0064 EAST BUTLER BOROU,Governor,,PAUL GLOVER,GRN,4,1,3
Butler County,0064 EAST BUTLER BOROU,Governor,,KEN V KRAWCHUK,LIB,2,0,2
Butler County,0064 EAST BUTLER BOROU,U.S. House,,SUSAN BOSER,DEM,72,4,68
Butler County,0064 EAST BUTLER BOROU,U.S. House,,GLENN GT THOMPSON,REP,176,3,173
Butler County,0064 EAST BUTLER BOROU,State House,,BRIAN ELLIS,REP,196,4,192
Butler County,0064 EAST BUTLER BOROU,State House,,SAMUEL DOCTOR,IND,31,0,31
Butler County,0065 EAU CLAIRE BOROUG,Straight Party,,DEMOCRATIC,DEM,10,0,10
Butler County,0065 EAU CLAIRE BOROUG,Straight Party,,REPUBLICAN,REP,23,0,23
Butler County,0065 EAU CLAIRE BOROUG,Straight Party,,GREEN,GRN,0,0,0
Butler County,0065 EAU CLAIRE BOROUG,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0065 EAU CLAIRE BOROUG,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0065 EAU CLAIRE BOROUG,U.S. Senate,,"BOB CASEY, JR",DEM,31,1,30
Butler County,0065 EAU CLAIRE BOROUG,U.S. Senate,,LOU BARLETTA,REP,46,0,46
Butler County,0065 EAU CLAIRE BOROUG,U.S. Senate,,NEAL GALE,GRN,0,0,0
Butler County,0065 EAU CLAIRE BOROUG,U.S. Senate,,"DALE R KERNS, JR",LIB,1,0,1
Butler County,0065 EAU CLAIRE BOROUG,Governor,,TOM WOLF,DEM,31,0,31
Butler County,0065 EAU CLAIRE BOROUG,Governor,,SCOTT R WAGNER,REP,44,1,43
Butler County,0065 EAU CLAIRE BOROUG,Governor,,PAUL GLOVER,GRN,0,0,0
Butler County,0065 EAU CLAIRE BOROUG,Governor,,KEN V KRAWCHUK,LIB,1,0,1
Butler County,0065 EAU CLAIRE BOROUG,U.S. House,,SUSAN BOSER,DEM,23,0,23
Butler County,0065 EAU CLAIRE BOROUG,U.S. House,,GLENN GT THOMPSON,REP,55,1,54
Butler County,0065 EAU CLAIRE BOROUG,State House,,JOHN KLUCK,DEM,22,1,21
Butler County,0065 EAU CLAIRE BOROUG,State House,,R. LEE JAMES,REP,56,0,56
Butler County,0066 EVANS CITY BOROUG,Straight Party,,DEMOCRATIC,DEM,128,3,125
Butler County,0066 EVANS CITY BOROUG,Straight Party,,REPUBLICAN,REP,214,10,204
Butler County,0066 EVANS CITY BOROUG,Straight Party,,GREEN,GRN,3,0,3
Butler County,0066 EVANS CITY BOROUG,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0066 EVANS CITY BOROUG,Straight Party,,LIBERTARIAN,LIB,4,0,4
Butler County,0066 EVANS CITY BOROUG,U.S. Senate,,"BOB CASEY, JR",DEM,299,8,291
Butler County,0066 EVANS CITY BOROUG,U.S. Senate,,LOU BARLETTA,REP,411,11,399
Butler County,0066 EVANS CITY BOROUG,U.S. Senate,,NEAL GALE,GRN,7,0,7
Butler County,0066 EVANS CITY BOROUG,U.S. Senate,,"DALE R KERNS, JR",LIB,17,0,17
Butler County,0066 EVANS CITY BOROUG,Governor,,TOM WOLF,DEM,318,9,309
Butler County,0066 EVANS CITY BOROUG,Governor,,SCOTT R WAGNER,REP,397,11,385
Butler County,0066 EVANS CITY BOROUG,Governor,,PAUL GLOVER,GRN,5,0,5
Butler County,0066 EVANS CITY BOROUG,Governor,,KEN V KRAWCHUK,LIB,14,0,14
Butler County,0066 EVANS CITY BOROUG,U.S. House,,RON DINICOLA,DEM,283,9,274
Butler County,0066 EVANS CITY BOROUG,U.S. House,,MIKE KELLY,REP,439,11,427
Butler County,0066 EVANS CITY BOROUG,U.S. House,,EBERT G BILL BEEMAN,LIB,15,0,15
Butler County,0066 EVANS CITY BOROUG,State House,,AMY FAZIO,DEM,284,6,278
Butler County,0066 EVANS CITY BOROUG,State House,,JIM MARSHALL,REP,453,14,438
Butler County,0067 FAIRVIEW BOROUGH,Straight Party,,DEMOCRATIC,DEM,8,0,8
Butler County,0067 FAIRVIEW BOROUGH,Straight Party,,REPUBLICAN,REP,17,1,16
Butler County,0067 FAIRVIEW BOROUGH,Straight Party,,GREEN,GRN,0,0,0
Butler County,0067 FAIRVIEW BOROUGH,Straight Party,,INDEPENDENT,IND,1,0,1
Butler County,0067 FAIRVIEW BOROUGH,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0067 FAIRVIEW BOROUGH,U.S. Senate,,"BOB CASEY, JR",DEM,20,0,20
Butler County,0067 FAIRVIEW BOROUGH,U.S. Senate,,LOU BARLETTA,REP,30,1,29
Butler County,0067 FAIRVIEW BOROUGH,U.S. Senate,,NEAL GALE,GRN,1,0,1
Butler County,0067 FAIRVIEW BOROUGH,U.S. Senate,,"DALE R KERNS, JR",LIB,1,0,1
Butler County,0067 FAIRVIEW BOROUGH,Governor,,TOM WOLF,DEM,18,0,18
Butler County,0067 FAIRVIEW BOROUGH,Governor,,SCOTT R WAGNER,REP,32,1,31
Butler County,0067 FAIRVIEW BOROUGH,Governor,,PAUL GLOVER,GRN,1,0,1
Butler County,0067 FAIRVIEW BOROUGH,Governor,,KEN V KRAWCHUK,LIB,1,0,1
Butler County,0067 FAIRVIEW BOROUGH,U.S. House,,SUSAN BOSER,DEM,20,0,20
Butler County,0067 FAIRVIEW BOROUGH,U.S. House,,GLENN GT THOMPSON,REP,32,1,31
Butler County,0067 FAIRVIEW BOROUGH,State House,,BRIAN ELLIS,REP,34,1,33
Butler County,0067 FAIRVIEW BOROUGH,State House,,SAMUEL DOCTOR,IND,11,0,11
Butler County,0068 HARMONY BOROUGH,Straight Party,,DEMOCRATIC,DEM,85,3,82
Butler County,0068 HARMONY BOROUGH,Straight Party,,REPUBLICAN,REP,140,8,132
Butler County,0068 HARMONY BOROUGH,Straight Party,,GREEN,GRN,2,0,2
Butler County,0068 HARMONY BOROUGH,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0068 HARMONY BOROUGH,Straight Party,,LIBERTARIAN,LIB,2,0,2
Butler County,0068 HARMONY BOROUGH,U.S. Senate,,"BOB CASEY, JR",DEM,198,9,189
Butler County,0068 HARMONY BOROUGH,U.S. Senate,,LOU BARLETTA,REP,253,11,242
Butler County,0068 HARMONY BOROUGH,U.S. Senate,,NEAL GALE,GRN,4,0,3
Butler County,0068 HARMONY BOROUGH,U.S. Senate,,"DALE R KERNS, JR",LIB,12,0,12
Butler County,0068 HARMONY BOROUGH,Governor,,TOM WOLF,DEM,197,8,188
Butler County,0068 HARMONY BOROUGH,Governor,,SCOTT R WAGNER,REP,254,12,242
Butler County,0068 HARMONY BOROUGH,Governor,,PAUL GLOVER,GRN,6,0,6
Butler County,0068 HARMONY BOROUGH,Governor,,KEN V KRAWCHUK,LIB,11,0,11
Butler County,0068 HARMONY BOROUGH,U.S. House,,RON DINICOLA,DEM,179,8,171
Butler County,0068 HARMONY BOROUGH,U.S. House,,MIKE KELLY,REP,275,12,262
Butler County,0068 HARMONY BOROUGH,U.S. House,,EBERT G BILL BEEMAN,LIB,11,0,11
Butler County,0068 HARMONY BOROUGH,State House,,AMY FAZIO,DEM,198,7,190
Butler County,0068 HARMONY BOROUGH,State House,,JIM MARSHALL,REP,269,13,256
Butler County,0069 HARRISVILLE BOROU,Straight Party,,DEMOCRATIC,DEM,47,3,44
Butler County,0069 HARRISVILLE BOROU,Straight Party,,REPUBLICAN,REP,109,7,102
Butler County,0069 HARRISVILLE BOROU,Straight Party,,GREEN,GRN,0,0,0
Butler County,0069 HARRISVILLE BOROU,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0069 HARRISVILLE BOROU,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0069 HARRISVILLE BOROU,U.S. Senate,,"BOB CASEY, JR",DEM,112,8,104
Butler County,0069 HARRISVILLE BOROU,U.S. Senate,,LOU BARLETTA,REP,186,6,180
Butler County,0069 HARRISVILLE BOROU,U.S. Senate,,NEAL GALE,GRN,0,0,0
Butler County,0069 HARRISVILLE BOROU,U.S. Senate,,"DALE R KERNS, JR",LIB,5,0,5
Butler County,0069 HARRISVILLE BOROU,Governor,,TOM WOLF,DEM,114,9,105
Butler County,0069 HARRISVILLE BOROU,Governor,,SCOTT R WAGNER,REP,181,5,176
Butler County,0069 HARRISVILLE BOROU,Governor,,PAUL GLOVER,GRN,1,0,1
Butler County,0069 HARRISVILLE BOROU,Governor,,KEN V KRAWCHUK,LIB,5,0,5
Butler County,0069 HARRISVILLE BOROU,U.S. House,,RON DINICOLA,DEM,99,6,93
Butler County,0069 HARRISVILLE BOROU,U.S. House,,MIKE KELLY,REP,196,8,188
Butler County,0069 HARRISVILLE BOROU,U.S. House,,EBERT G BILL BEEMAN,LIB,8,0,8
Butler County,0069 HARRISVILLE BOROU,State House,,LISA BOEVING-LEARNED,DEM,93,5,88
Butler County,0069 HARRISVILLE BOROU,State House,,TEDD NESBIT,REP,207,7,200
Butler County,0070 KARNS CITY BOROUG,Straight Party,,DEMOCRATIC,DEM,7,0,7
Butler County,0070 KARNS CITY BOROUG,Straight Party,,REPUBLICAN,REP,29,0,29
Butler County,0070 KARNS CITY BOROUG,Straight Party,,GREEN,GRN,0,0,0
Butler County,0070 KARNS CITY BOROUG,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0070 KARNS CITY BOROUG,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0070 KARNS CITY BOROUG,U.S. Senate,,"BOB CASEY, JR",DEM,23,0,23
Butler County,0070 KARNS CITY BOROUG,U.S. Senate,,LOU BARLETTA,REP,44,0,44
Butler County,0070 KARNS CITY BOROUG,U.S. Senate,,NEAL GALE,GRN,0,0,0
Butler County,0070 KARNS CITY BOROUG,U.S. Senate,,"DALE R KERNS, JR",LIB,1,0,1
Butler County,0070 KARNS CITY BOROUG,Governor,,TOM WOLF,DEM,22,0,22
Butler County,0070 KARNS CITY BOROUG,Governor,,SCOTT R WAGNER,REP,45,0,45
Butler County,0070 KARNS CITY BOROUG,Governor,,PAUL GLOVER,GRN,1,0,1
Butler County,0070 KARNS CITY BOROUG,Governor,,KEN V KRAWCHUK,LIB,0,0,0
Butler County,0070 KARNS CITY BOROUG,U.S. House,,SUSAN BOSER,DEM,21,0,21
Butler County,0070 KARNS CITY BOROUG,U.S. House,,GLENN GT THOMPSON,REP,47,0,47
Butler County,0070 KARNS CITY BOROUG,State House,,BRIAN ELLIS,REP,56,0,56
Butler County,0070 KARNS CITY BOROUG,State House,,SAMUEL DOCTOR,IND,9,0,9
Butler County,0071 MARS BOROUGH,Straight Party,,DEMOCRATIC,DEM,93,14,79
Butler County,0071 MARS BOROUGH,Straight Party,,REPUBLICAN,REP,198,15,183
Butler County,0071 MARS BOROUGH,Straight Party,,GREEN,GRN,1,0,1
Butler County,0071 MARS BOROUGH,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0071 MARS BOROUGH,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0071 MARS BOROUGH,U.S. Senate,,"BOB CASEY, JR",DEM,222,17,205
Butler County,0071 MARS BOROUGH,U.S. Senate,,LOU BARLETTA,REP,363,18,345
Butler County,0071 MARS BOROUGH,U.S. Senate,,NEAL GALE,GRN,5,1,4
Butler County,0071 MARS BOROUGH,U.S. Senate,,"DALE R KERNS, JR",LIB,11,1,10
Butler County,0071 MARS BOROUGH,Governor,,TOM WOLF,DEM,237,17,220
Butler County,0071 MARS BOROUGH,Governor,,SCOTT R WAGNER,REP,350,17,333
Butler County,0071 MARS BOROUGH,Governor,,PAUL GLOVER,GRN,6,0,6
Butler County,0071 MARS BOROUGH,Governor,,KEN V KRAWCHUK,LIB,9,1,8
Butler County,0071 MARS BOROUGH,U.S. House,,RON DINICOLA,DEM,194,17,177
Butler County,0071 MARS BOROUGH,U.S. House,,MIKE KELLY,REP,397,19,378
Butler County,0071 MARS BOROUGH,U.S. House,,EBERT G BILL BEEMAN,LIB,11,1,10
Butler County,0071 MARS BOROUGH,State House,,"DANIEL B SMITH, JR",DEM,235,17,218
Butler County,0071 MARS BOROUGH,State House,,DARYL METCALFE,REP,361,16,345
Butler County,0072 PETROLIA BOROUGH,Straight Party,,DEMOCRATIC,DEM,11,0,11
Butler County,0072 PETROLIA BOROUGH,Straight Party,,REPUBLICAN,REP,10,0,10
Butler County,0072 PETROLIA BOROUGH,Straight Party,,GREEN,GRN,0,0,0
Butler County,0072 PETROLIA BOROUGH,Straight Party,,INDEPENDENT,IND,1,0,1
Butler County,0072 PETROLIA BOROUGH,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0072 PETROLIA BOROUGH,U.S. Senate,,"BOB CASEY, JR",DEM,24,0,24
Butler County,0072 PETROLIA BOROUGH,U.S. Senate,,LOU BARLETTA,REP,22,3,19
Butler County,0072 PETROLIA BOROUGH,U.S. Senate,,NEAL GALE,GRN,0,0,0
Butler County,0072 PETROLIA BOROUGH,U.S. Senate,,"DALE R KERNS, JR",LIB,1,0,1
Butler County,0072 PETROLIA BOROUGH,Governor,,TOM WOLF,DEM,18,0,18
Butler County,0072 PETROLIA BOROUGH,Governor,,SCOTT R WAGNER,REP,28,3,25
Butler County,0072 PETROLIA BOROUGH,Governor,,PAUL GLOVER,GRN,0,0,0
Butler County,0072 PETROLIA BOROUGH,Governor,,KEN V KRAWCHUK,LIB,1,0,1
Butler County,0072 PETROLIA BOROUGH,U.S. House,,SUSAN BOSER,DEM,20,0,20
Butler County,0072 PETROLIA BOROUGH,U.S. House,,GLENN GT THOMPSON,REP,27,3,24
Butler County,0072 PETROLIA BOROUGH,State House,,BRIAN ELLIS,REP,29,3,26
Butler County,0072 PETROLIA BOROUGH,State House,,SAMUEL DOCTOR,IND,12,0,12
Butler County,0073 PORTERSVILLE BORO,Straight Party,,DEMOCRATIC,DEM,15,0,15
Butler County,0073 PORTERSVILLE BORO,Straight Party,,REPUBLICAN,REP,36,1,35
Butler County,0073 PORTERSVILLE BORO,Straight Party,,GREEN,GRN,0,0,0
Butler County,0073 PORTERSVILLE BORO,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0073 PORTERSVILLE BORO,Straight Party,,LIBERTARIAN,LIB,2,0,2
Butler County,0073 PORTERSVILLE BORO,U.S. Senate,,"BOB CASEY, JR",DEM,41,2,39
Butler County,0073 PORTERSVILLE BORO,U.S. Senate,,LOU BARLETTA,REP,65,1,64
Butler County,0073 PORTERSVILLE BORO,U.S. Senate,,NEAL GALE,GRN,0,0,0
Butler County,0073 PORTERSVILLE BORO,U.S. Senate,,"DALE R KERNS, JR",LIB,6,0,6
Butler County,0073 PORTERSVILLE BORO,Governor,,TOM WOLF,DEM,41,1,40
Butler County,0073 PORTERSVILLE BORO,Governor,,SCOTT R WAGNER,REP,63,1,62
Butler County,0073 PORTERSVILLE BORO,Governor,,PAUL GLOVER,GRN,0,0,0
Butler County,0073 PORTERSVILLE BORO,Governor,,KEN V KRAWCHUK,LIB,6,0,6
Butler County,0073 PORTERSVILLE BORO,U.S. House,,RON DINICOLA,DEM,34,2,32
Butler County,0073 PORTERSVILLE BORO,U.S. House,,MIKE KELLY,REP,75,1,74
Butler County,0073 PORTERSVILLE BORO,U.S. House,,EBERT G BILL BEEMAN,LIB,3,0,3
Butler County,0073 PORTERSVILLE BORO,State House,,LISA BOEVING-LEARNED,DEM,28,0,28
Butler County,0073 PORTERSVILLE BORO,State House,,TEDD NESBIT,REP,79,1,78
Butler County,0074 PROSPECT BOROUGH,Straight Party,,DEMOCRATIC,DEM,53,1,52
Butler County,0074 PROSPECT BOROUGH,Straight Party,,REPUBLICAN,REP,175,9,164
Butler County,0074 PROSPECT BOROUGH,Straight Party,,GREEN,GRN,0,0,0
Butler County,0074 PROSPECT BOROUGH,Straight Party,,INDEPENDENT,IND,4,0,4
Butler County,0074 PROSPECT BOROUGH,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0074 PROSPECT BOROUGH,U.S. Senate,,"BOB CASEY, JR",DEM,158,4,154
Butler County,0074 PROSPECT BOROUGH,U.S. Senate,,LOU BARLETTA,REP,295,14,279
Butler County,0074 PROSPECT BOROUGH,U.S. Senate,,NEAL GALE,GRN,3,0,3
Butler County,0074 PROSPECT BOROUGH,U.S. Senate,,"DALE R KERNS, JR",LIB,9,1,8
Butler County,0074 PROSPECT BOROUGH,Governor,,TOM WOLF,DEM,162,4,158
Butler County,0074 PROSPECT BOROUGH,Governor,,SCOTT R WAGNER,REP,296,15,279
Butler County,0074 PROSPECT BOROUGH,Governor,,PAUL GLOVER,GRN,2,0,2
Butler County,0074 PROSPECT BOROUGH,Governor,,KEN V KRAWCHUK,LIB,8,0,8
Butler County,0074 PROSPECT BOROUGH,U.S. House,,RON DINICOLA,DEM,143,4,139
Butler County,0074 PROSPECT BOROUGH,U.S. House,,MIKE KELLY,REP,313,13,298
Butler County,0074 PROSPECT BOROUGH,U.S. House,,EBERT G BILL BEEMAN,LIB,10,2,8
Butler County,0074 PROSPECT BOROUGH,State House,,BRIAN ELLIS,REP,343,16,325
Butler County,0074 PROSPECT BOROUGH,State House,,SAMUEL DOCTOR,IND,87,3,84
Butler County,0075 SAXONBURG BOROUGH,Straight Party,,DEMOCRATIC,DEM,98,3,95
Butler County,0075 SAXONBURG BOROUGH,Straight Party,,REPUBLICAN,REP,210,9,201
Butler County,0075 SAXONBURG BOROUGH,Straight Party,,GREEN,GRN,1,0,1
Butler County,0075 SAXONBURG BOROUGH,Straight Party,,INDEPENDENT,IND,5,0,5
Butler County,0075 SAXONBURG BOROUGH,Straight Party,,LIBERTARIAN,LIB,3,0,3
Butler County,0075 SAXONBURG BOROUGH,U.S. Senate,,"BOB CASEY, JR",DEM,246,7,239
Butler County,0075 SAXONBURG BOROUGH,U.S. Senate,,LOU BARLETTA,REP,364,12,352
Butler County,0075 SAXONBURG BOROUGH,U.S. Senate,,NEAL GALE,GRN,4,0,4
Butler County,0075 SAXONBURG BOROUGH,U.S. Senate,,"DALE R KERNS, JR",LIB,12,0,12
Butler County,0075 SAXONBURG BOROUGH,Governor,,TOM WOLF,DEM,260,7,253
Butler County,0075 SAXONBURG BOROUGH,Governor,,SCOTT R WAGNER,REP,347,12,335
Butler County,0075 SAXONBURG BOROUGH,Governor,,PAUL GLOVER,GRN,7,0,7
Butler County,0075 SAXONBURG BOROUGH,Governor,,KEN V KRAWCHUK,LIB,8,0,8
Butler County,0075 SAXONBURG BOROUGH,U.S. House,,RON DINICOLA,DEM,221,5,216
Butler County,0075 SAXONBURG BOROUGH,U.S. House,,MIKE KELLY,REP,395,14,381
Butler County,0075 SAXONBURG BOROUGH,U.S. House,,EBERT G BILL BEEMAN,LIB,10,0,10
Butler County,0075 SAXONBURG BOROUGH,State House,,BRIAN ELLIS,REP,436,13,423
Butler County,0075 SAXONBURG BOROUGH,State House,,SAMUEL DOCTOR,IND,131,3,128
Butler County,0076 SEVEN FIELDS BORO,Straight Party,,DEMOCRATIC,DEM,319,13,306
Butler County,0076 SEVEN FIELDS BORO,Straight Party,,REPUBLICAN,REP,441,21,419
Butler County,0076 SEVEN FIELDS BORO,Straight Party,,GREEN,GRN,2,0,2
Butler County,0076 SEVEN FIELDS BORO,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0076 SEVEN FIELDS BORO,Straight Party,,LIBERTARIAN,LIB,3,0,3
Butler County,0076 SEVEN FIELDS BORO,U.S. Senate,,"BOB CASEY, JR",DEM,628,27,600
Butler County,0076 SEVEN FIELDS BORO,U.S. Senate,,LOU BARLETTA,REP,749,31,716
Butler County,0076 SEVEN FIELDS BORO,U.S. Senate,,NEAL GALE,GRN,6,0,6
Butler County,0076 SEVEN FIELDS BORO,U.S. Senate,,"DALE R KERNS, JR",LIB,15,0,15
Butler County,0076 SEVEN FIELDS BORO,Governor,,TOM WOLF,DEM,659,25,633
Butler County,0076 SEVEN FIELDS BORO,Governor,,SCOTT R WAGNER,REP,711,29,680
Butler County,0076 SEVEN FIELDS BORO,Governor,,PAUL GLOVER,GRN,7,0,7
Butler County,0076 SEVEN FIELDS BORO,Governor,,KEN V KRAWCHUK,LIB,21,1,20
Butler County,0076 SEVEN FIELDS BORO,U.S. House,,RON DINICOLA,DEM,579,24,554
Butler County,0076 SEVEN FIELDS BORO,U.S. House,,MIKE KELLY,REP,802,33,767
Butler County,0076 SEVEN FIELDS BORO,U.S. House,,EBERT G BILL BEEMAN,LIB,19,1,18
Butler County,0076 SEVEN FIELDS BORO,State House,,"DANIEL B SMITH, JR",DEM,632,24,607
Butler County,0076 SEVEN FIELDS BORO,State House,,DARYL METCALFE,REP,761,31,728
Butler County,0077 SLIPPERY ROCK BOR,Straight Party,,DEMOCRATIC,DEM,158,17,141
Butler County,0077 SLIPPERY ROCK BOR,Straight Party,,REPUBLICAN,REP,197,4,193
Butler County,0077 SLIPPERY ROCK BOR,Straight Party,,GREEN,GRN,2,0,2
Butler County,0077 SLIPPERY ROCK BOR,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0077 SLIPPERY ROCK BOR,Straight Party,,LIBERTARIAN,LIB,4,0,4
Butler County,0077 SLIPPERY ROCK BOR,U.S. Senate,,"BOB CASEY, JR",DEM,517,38,479
Butler County,0077 SLIPPERY ROCK BOR,U.S. Senate,,LOU BARLETTA,REP,339,7,332
Butler County,0077 SLIPPERY ROCK BOR,U.S. Senate,,NEAL GALE,GRN,7,0,7
Butler County,0077 SLIPPERY ROCK BOR,U.S. Senate,,"DALE R KERNS, JR",LIB,20,0,20
Butler County,0077 SLIPPERY ROCK BOR,Governor,,TOM WOLF,DEM,540,37,503
Butler County,0077 SLIPPERY ROCK BOR,Governor,,SCOTT R WAGNER,REP,318,7,311
Butler County,0077 SLIPPERY ROCK BOR,Governor,,PAUL GLOVER,GRN,7,0,7
Butler County,0077 SLIPPERY ROCK BOR,Governor,,KEN V KRAWCHUK,LIB,21,1,20
Butler County,0077 SLIPPERY ROCK BOR,U.S. House,,RON DINICOLA,DEM,503,37,466
Butler County,0077 SLIPPERY ROCK BOR,U.S. House,,MIKE KELLY,REP,372,8,364
Butler County,0077 SLIPPERY ROCK BOR,U.S. House,,EBERT G BILL BEEMAN,LIB,11,0,11
Butler County,0077 SLIPPERY ROCK BOR,State House,,AARON BERNSTINE,DEM/REP,565,32,533
Butler County,0077 SLIPPERY ROCK BOR,State House,,DARCELLE L SLAPPY,GRN,306,13,293
Butler County,0078 VALENCIA BOROUGH,Straight Party,,DEMOCRATIC,DEM,44,4,40
Butler County,0078 VALENCIA BOROUGH,Straight Party,,REPUBLICAN,REP,113,11,102
Butler County,0078 VALENCIA BOROUGH,Straight Party,,GREEN,GRN,0,0,0
Butler County,0078 VALENCIA BOROUGH,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0078 VALENCIA BOROUGH,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0078 VALENCIA BOROUGH,U.S. Senate,,"BOB CASEY, JR",DEM,137,7,130
Butler County,0078 VALENCIA BOROUGH,U.S. Senate,,LOU BARLETTA,REP,164,14,150
Butler County,0078 VALENCIA BOROUGH,U.S. Senate,,NEAL GALE,GRN,0,0,0
Butler County,0078 VALENCIA BOROUGH,U.S. Senate,,"DALE R KERNS, JR",LIB,0,0,0
Butler County,0078 VALENCIA BOROUGH,Governor,,TOM WOLF,DEM,143,7,136
Butler County,0078 VALENCIA BOROUGH,Governor,,SCOTT R WAGNER,REP,155,13,142
Butler County,0078 VALENCIA BOROUGH,Governor,,PAUL GLOVER,GRN,1,0,1
Butler County,0078 VALENCIA BOROUGH,Governor,,KEN V KRAWCHUK,LIB,1,1,0
Butler County,0078 VALENCIA BOROUGH,U.S. House,,RON DINICOLA,DEM,115,7,108
Butler County,0078 VALENCIA BOROUGH,U.S. House,,MIKE KELLY,REP,184,14,170
Butler County,0078 VALENCIA BOROUGH,U.S. House,,EBERT G BILL BEEMAN,LIB,1,0,1
Butler County,0078 VALENCIA BOROUGH,State House,,"DANIEL B SMITH, JR",DEM,132,7,125
Butler County,0078 VALENCIA BOROUGH,State House,,DARYL METCALFE,REP,166,13,153
Butler County,0079 WEST LIBERTY BORO,Straight Party,,DEMOCRATIC,DEM,19,0,19
Butler County,0079 WEST LIBERTY BORO,Straight Party,,REPUBLICAN,REP,69,1,68
Butler County,0079 WEST LIBERTY BORO,Straight Party,,GREEN,GRN,0,0,0
Butler County,0079 WEST LIBERTY BORO,Straight Party,,INDEPENDENT,IND,0,0,0
